OrderDate,Order,AssetName,AssetDescription,WorkDescription,ReportedDate,PlannedDurationHrs,ActualStartDateTime,ActualEndDateTime,Duration,WorkTypeValue,SystemTypeValue,WorkStatusValue,FailureTypeValue,RemedyTypeValue,ParentLocationValue,ReferenceReport,MonthY,WorkPriorityValue,OffshoreReport,RequiredByDate,Month Name,Year
2/12/2024 9:23,WO-CBM_100075,MATHEEW BUOY,Buoy for SW10/Atlantis,GVI Samson & Matthew mooring,,,2/12/2024 9:23,2/12/2024 10:12,0.816666667,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2568,2024-02 (Feb),P2 - Medium,,,February,2024
2/12/2024 9:23,WO-CBM_200019,ABB,CMB System for Planned Maint.,Change shackle on Samson mooring.,2/12/2024,,2/12/2024 9:23,2/12/2024 10:12,0.816666667,Planned Corrective Maint.,Mooring System,Closed,,Replaced,ABB_Offshore,DPR 2568,2024-02 (Feb),P2 - Medium,,,February,2024
2/12/2024 9:23,WO-CBM_200018,ABB,CMB System for Planned Maint.,Secure Cecil buoy shackle nappy pins.,2/12/2024,,2/12/2024 9:23,2/12/2024 10:12,0.816666667,Planned Corrective Maint.,Bouy Body,Closed,,Replaced,ABB_Offshore,DPR 2568,2024-02 (Feb),P1 - High,,,February,2024
2/12/2024 9:15,WO-SPM-CBM_100007,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Weekly Servitude Walk,,,2/12/2024 9:15,2/12/2024 11:03,1.8,Planned Maint.,Piping,Closed,,,ABB_SPM_Onshore,,2024-02 (Feb),P2 - Medium,,,February,2024
2/12/2024 8:20,WO-CBM_200012,ABB,CMB System for Planned Maint.,Replace shackle on Sierra chain hang offline,2/12/2024,,2/12/2024 8:20,2/12/2024 9:06,0.766666667,Planned Corrective Maint.,Anchoring System,Closed,Faulty,Replaced,ABB_Offshore,DPR 2568,2024-02 (Feb),P2 - Medium,,,February,2024
2/12/2024 6:00,WO-JET_100006-1,Oil-Jetty,Oil Jetty System for Planned Maintenance,Bi-weekly Servitude Walk/Pipeline Inspection,,,2/12/2024 6:00,2/12/2024 6:00,0,Planned Maint.,Piping,Cancelled,,,Oil_Jetty,,2024-02 (Feb),P2 - Medium,,,February,2024
2/10/2024 10:42,WO-CBM_200011,ABB-FT-V-1803,ABB PLEM Valve,MGR from PLEM & Valve 1803,2/10/2024,,2/10/2024 10:42,2/10/2024 11:56,1.233333333,Planned Corrective Maint.,PLEM Piping and Structure,Closed,Aquatic Exposure,Removed,ABB_Offshore,DPR 2566,2024-02 (Feb),P2 - Medium,,,February,2024
2/10/2024 9:16,WO-CBM_200010,ABB-ME-BY-04,ABB Charlie Buoy,MGR from Mooring buoy ABB04 flat bottom & chain,2/10/2024,,2/10/2024 9:16,2/10/2024 10:26,1.166666667,Planned Corrective Maint.,Bouy Body,Closed,Aquatic Exposure,Removed,ABB_Offshore,DPR 2566,2024-02 (Feb),P2 - Medium,,,February,2024
2/10/2024 7:48,WO-CBM_200009,ABB-ME-BY-03,ABB Delta Buoy,ABB – MGR from Mooring buoy ABB03 flat bottom & chain,2/10/2024,,2/10/2024 7:48,2/10/2024 9:00,1.2,Planned Corrective Maint.,Bouy Body,Closed,Aquatic Exposure,Removed,ABB_Offshore,DPR 2566,2024-02 (Feb),P2 - Medium,,,February,2024
2/9/2024 14:06,WO-SPM_200030,SPM-FT-PV-01,SPM PLEM,"MGR on PLEM, PLEM Structure & Valve 1803
MGR on SPM PLEM Anodes & Valve 3604 A & B",2/15/2024,,2/9/2024 10:31,2/15/2024 14:45,148.2333333,Planned Corrective Maint.,PLEM Piping and Structure,Closed,Aquatic Exposure,Removed,SPM_Offshore,"DPR 2565,71",2024-02 (Feb),P2 - Medium,,,February,2024
2/9/2024 10:31,WO-CBM_200008,ABB-FT-V-1803,ABB PLEM Valve,"MGR on PLEM, PLEM Structure & Valve 1803",2/9/2024,,2/9/2024 10:31,2/9/2024 11:34,1.05,Planned Corrective Maint.,PLEM Piping and Structure,Closed,Aquatic Exposure,Removed,ABB_Offshore,DPR 2565,2024-02 (Feb),P2 - Medium,,,February,2024
2/9/2024 9:38,WO-CBM_100052,ABB,CMB System for Planned Maint.,"ABB - Monthly Mooring buoy Pins, Swivel & Touchdown area on Chain",,,2/9/2024 9:38,2/9/2024 10:13,0.583333333,Planned Maint.,Anchoring System,Closed,,,ABB_Offshore,DPR 2565,2024-02 (Feb),P2 - Medium,,,February,2024
2/9/2024 8:20,WO-CBM_200013,ABB-ME-BY-05,ABB Alpha Buoy, ABB05 (Alpha Position) UKP Bush Replacement,,,2/9/2024 8:20,2/9/2024 9:00,0.666666667,Planned Corrective Maint.,Mooring System,Closed,Worn,Replaced,ABB_Offshore,DPR 2565 / ABB Report 281,2024-02 (Feb),P2 - Medium,ABB Report,,February,2024
2/9/2024 8:15,WO-CBM_100048,ABB,CMB System for Planned Maint.,ABB - Weekly Buoys Freeboard/Draft GVI,,,2/9/2024 8:15,2/9/2024 9:25,1.166666667,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2565,2024-02 (Feb),P2 - Medium,,,February,2024
2/9/2024 8:15,WO-CBM_100060,ABB,CMB System for Planned Maint.,"Pre-Berthing checks c/w. Hand wash/scrub mooring buoy decks, prep for coating repairs.",2/9/2024,,2/9/2024 8:15,2/9/2024 9:25,1.166666667,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2565,2024-02 (Feb),P1 - High,,,February,2024
2/7/2024 13:04,WO-SPM_200024,SPM-FT-HS-01,SPM Hose String Assembly (Floating/Submarine),SPM – MGR on Subsea Hoses,2/7/2024,,2/7/2024 13:04,2/7/2024 14:00,0.933333333,Planned Corrective Maint.,Submarine Hose,Closed,Aquatic Exposure,Removed,SPM_Offshore,DPR 2563,2024-02 (Feb),P2 - Medium,,,February,2024
2/7/2024 9:36,WO-SPM_200023,SPM-ME-CH-01,SPM Mooring Chain,"SPM – MGR on Mooring Chains: # 1. # 2, # 3 # 5, # 4, # 6
SPM Chain tails: #1, # 2, # 6",2/7/2024,,2/7/2024 9:36,2/27/2024 11:32,481.9333333,Planned Corrective Maint.,Anchoring System,Closed,Aquatic Exposure,Removed,SPM_Offshore,"DPR 2563,71,73,74,75,76,78,80,81,83",2024-02 (Feb),P2 - Medium,,,February,2024
2/7/2024 9:00,WO-W_SHOP_200003,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Surface preparation of SPM spool piece at the workshop,2/7/2024,,2/7/2024 9:00,2/7/2024 12:00,3,Planned Corrective Maint.,Piping,Closed,Corrosion,Cleaned,W_Shop,,2024-02 (Feb),P2 - Medium,,,February,2024
2/7/2024 8:00,WO-SPM_100058,SPM-ME-BD-01,SPM Mooring Bridle,"SPM - Monthly Inspection of Mooring Bridle/Bridle Platform, Hawser & other Acc.
GVI",,,2/7/2024 8:00,2/7/2024 9:20,1.333333333,Planned Maint.,Mooring System,Closed,,,SPM_Offshore,DPR 2563,2024-02 (Feb),P2 - Medium,,,February,2024
2/7/2024 8:00,WO-SPM_100057,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Main Bearing Greasing,,,2/7/2024 8:00,2/7/2024 9:20,1.333333333,Planned Maint.,Lubrication System,Closed,,,SPM_Offshore,DPR 2563,2024-02 (Feb),P2 - Medium,,,February,2024
2/7/2024 8:00,WO-SPM_100056,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Central Swivel Greasing and GVI,,,2/7/2024 8:00,2/7/2024 9:20,1.333333333,Planned Maint.,Lubrication System,Closed,,,SPM_Offshore,DPR 2563,2024-02 (Feb),P2 - Medium,,,February,2024
2/7/2024 8:00,WO-SPM_100059,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Solar Panels GVI and cleaning,,,2/7/2024 8:00,2/7/2024 9:20,1.333333333,Planned Maint.,NavAids & Power,Closed,,,SPM_Offshore,DPR 2563,2024-02 (Feb),P2 - Medium,,,February,2024
2/6/2024 9:30,WO-SPM-CBM_100006,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Weekly Servitude Walk//Pipeline Inspection,,,2/6/2024 9:30,2/6/2024 12:00,2.5,Planned Maint.,Piping,Closed,,,ABB_SPM_Onshore,,2024-02 (Feb),P2 - Medium,,,February,2024
2/6/2024 8:50,WO-CBM_100049,ABB,CMB System for Planned Maint.,ABB - Weekly Bush Wear checks -Replace bush on ABB05(Alpha Position),,,2/6/2024 8:50,2/6/2024 9:15,0.416666667,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2562/2565,2024-02 (Feb),P2 - Medium,,,February,2024
2/6/2024 7:53,WO-CBM_100047,ABB,CMB System for Planned Maint.,ABB - Weekly Buoy Hooks GVI & Lubrication,,,2/6/2024 7:53,2/6/2024 8:50,0.95,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2562,2024-02 (Feb),P2 - Medium,,,February,2024
2/6/2024 6:47,WO-CBM_100053,ABB-FT-HS-01,ABB Submarine Hose Assembly,ABB - Monthly Hose Pick Up Equipment & End Fittings GVI,,,2/6/2024 6:47,2/6/2024 7:19,0.533333333,Planned Maint.,Hoisting & Lifting,Closed,,,ABB_Offshore,DPR 2562,2024-02 (Feb),P2 - Medium,,,February,2024
2/6/2024 6:47,WO-CBM_100050,ABB,CMB System for Planned Maint.,ABB - Monthly Buoy Body GVI and Cleaning,,,2/6/2024 6:47,2/6/2024 8:50,2.05,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2562,2024-02 (Feb),P2 - Medium,,,February,2024
2/6/2024 6:47,WO-CBM_100054,ABB,CMB System for Planned Maint.,Pre-berthing Checks,2/6/2024,,2/6/2024 6:47,2/6/2024 8:50,2.05,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2562,2024-02 (Feb),P1 - High,,,February,2024
2/5/2024 11:30,WO-JET_100004,Oil-Jetty,Oil Jetty System for Planned Maintenance,"Bi-Annually GVI/CVI on external of pipelines - Coating Survey, Mechanical
damage, corrosion etc.",,,2/5/2024 11:30,2/5/2024 13:00,1.5,Planned Maint.,Piping,Closed,,,Oil_Jetty,,2024-02 (Feb),P2 - Medium,,,February,2024
2/5/2024 9:15,WO-W_SHOP_100009,COMP-01,Air Compressor - KOTECH,Weekly Inspection,,,2/5/2024 9:15,2/5/2024 9:45,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-02 (Feb),P2 - Medium,,,February,2024
2/5/2024 8:30,WO-W_SHOP_100010,Genset-01,Generator- Megapower,Weekly Inspection,,,2/5/2024 8:30,2/5/2024 9:00,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-02 (Feb),P2 - Medium,,,February,2024
2/5/2024 8:00,WO-W_SHOP_200004,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,"General Housekeeping. Re-positioning of shelve from workshop to warehouse. Cleaning and re-arrangement of items at warehouse, workshop and containers.",2/8/2024,,2/5/2024 8:00,2/8/2024 17:00,81,Planned Corrective Maint.,Piping,Closed,Foreign Object Interference,Cleaned,W_Shop,,2024-02 (Feb),P2 - Medium,,,February,2024
2/5/2024 7:54,WO-SPM_100055,SPM-FT-HS-01,SPM Hose String Assembly (Floating/Submarine),SPM - Bi-Annually Hose Flanges GVI,,,2/5/2024 7:54,2/5/2024 8:58,1.066666667,Planned Maint.,Floating Hose,Closed,,,SPM_Offshore,DPR 2561,2024-02 (Feb),P2 - Medium,,,February,2024
2/5/2024 7:00,WO-SPM_100054,SPM-FT-BY-02,CALM Buoy - CO760 Cargo transfer System,SPM - Monthly Hose Pick Up Equipment GVI,,,2/5/2024 7:00,2/5/2024 7:20,0.333333333,Planned Maint.,Hoisting & Lifting,Closed,,,SPM_Offshore,DPR 2561,2024-02 (Feb),P2 - Medium,,,February,2024
2/5/2024 6:30,WO-SPM_100052,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Buoy Freeboard/Draft GVI,,,2/5/2024 6:30,2/5/2024 6:55,0.416666667,Planned Maint.,Bouy Body,Closed,,,SPM_Offshore,DPR 2561,2024-02 (Feb),P2 - Medium,,,February,2024
2/4/2024 16:26,WO-CBM_200002,ABB-ME-BY-05,ABB Alpha Buoy,"MGR from ABB 05(Alpha Position) – Flatbottom, anodes, shackles & swivel.",,,2/3/2024 7:53,2/3/2024 10:22,2.483333333,Planned Corrective Maint.,Bouy Body,Closed,Aquatic Exposure,Removed,ABB_Offshore,DPR 2559,2024-02 (Feb),P2 - Medium,,,February,2024
2/3/2024 7:53,WO-CBM_200007,ABB-ME-BY-02,ABB  Bravo Buoy,"ABB – MGR from ABB02 (Bravo Position) Flatbottom, anodes, shackles & swivel.",2/3/2024,,2/3/2024 7:53,2/3/2024 10:22,2.483333333,Planned Corrective Maint.,Bouy Body,Closed,Aquatic Exposure,Removed,ABB_Offshore,"DPR 2559,2695,2705",2024-02 (Feb),P2 - Medium,,,February,2024
2/2/2024 12:00,WO-W_SHOP_200002,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Repaired Tachometer installed on control panel of air compressor ,2/5/2024,,2/2/2024 12:00,2/5/2024 15:00,75,Planned Corrective Maint.,Engine,Closed,Faulty,Repaired,W_Shop,,2024-02 (Feb),P2 - Medium,,,February,2024
2/2/2024 10:30,WO-W_SHOP_100006,COMP-01,Air Compressor - KOTECH,Monthly Inspection,,,2/2/2024 10:30,2/2/2024 11:00,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-02 (Feb),P2 - Medium,,,February,2024
2/2/2024 7:00,WO-CBM_200022,ABB-ME-BY-05,ABB Alpha Buoy,"End to End TD chains on ABB05. ABB Report 280 - ABB 05(Alpha Position Touch Down Chain End to End)The mooring chain touch down shot was lifted to SW 10 deck and split on both H links, the shot of chain was then End to Ended and returned to seabed. Once this was completed a pull test was conducted by SW 10 and the mooring buoy ABB 05(Alpha Position) was completely submerged. ",10/31/2023,,2/2/2024 7:12,2/2/2024 12:12,5,Planned Corrective Maint.,Anchoring System,Closed - Was Backlog,Worn,Swapped,ABB_Offshore,DPR 2558 / ABB Report 280,2024-02 (Feb),P2 - Medium,ABB Report,,February,2024
2/1/2024 17:30,WO-SPM-CBM_100005,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Quarterly Valves GVI and Lubrication,,,2/1/2024 17:30,2/1/2024 20:30,3,Planned Maint.,Valve,Closed,,,ABB_SPM_Onshore,,2024-02 (Feb),P2 - Medium,,,February,2024
1/31/2024 21:55,WO-SPM_100045,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Central Swivel Greasing and GVI,,,1/31/2024 21:55,1/31/2024 23:00,1.083333333,Planned Maint.,Swivel System,Closed,,,SPM_Offshore,DPR 2556,2024-01 (Jan),P2 - Medium,,,January,2024
1/31/2024 21:55,WO-SPM_100046,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Main Bearing Greasing,,,1/31/2024 21:55,1/31/2024 23:00,1.083333333,Planned Maint.,Lubrication System,Closed,,,SPM_Offshore,DPR 2556,2024-01 (Jan),P2 - Medium,,,January,2024
1/31/2024 20:45,WO-CBM_100043,ABB,CMB System for Planned Maint.,ABB - 4-Monthly Stinger box GVI and Cleaning,,,1/31/2024 20:45,1/31/2024 21:49,1.066666667,Planned Maint.,Valve,Closed,,,ABB_Offshore,DPR 2556,2024-01 (Jan),P2 - Medium,,,January,2024
1/31/2024 18:30,WO-W_SHOP_200000,COMP-01,Air Compressor - KOTECH,"Engine goes off - Faulty fuel pump solenoid.

New fuel pump solenoid installed. Fault still persist. Specialist engaged to come to site to diagnose fault. Replaced burnt fuses. ",1/1/2024,,1/31/2024 18:30,1/31/2024 19:00,0.5,Unplanned Corrective Maint.,Engine,Closed - Was Backlog,Faulty,Replaced,W_Shop,,2024-01 (Jan),P2 - Medium,,,January,2024
1/31/2024 17:35,WO-CBM_100039,ABB,CMB System for Planned Maint.,ABB - Weekly Bush Wear checks,,,1/31/2024 17:35,1/31/2024 18:17,0.7,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2556,2024-01 (Jan),P2 - Medium,,,January,2024
1/31/2024 17:35,WO-CBM_100038,ABB,CMB System for Planned Maint.,ABB - Weekly Buoys Freeboard/Draft GVI,,,1/31/2024 17:35,1/31/2024 18:17,0.7,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2556,2024-01 (Jan),P2 - Medium,,,January,2024
1/31/2024 17:35,WO-CBM_100037,ABB,CMB System for Planned Maint.,ABB - Weekly Buoy Hooks GVI & Lubrication,,,1/31/2024 17:35,1/31/2024 18:17,0.7,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2556,2024-01 (Jan),P2 - Medium,,,January,2024
1/31/2024 17:35,WO-CBM_100046,ABB,CMB System for Planned Maint.,Pre-berthing Checks,1/31/2024,,1/31/2024 17:35,1/31/2024 18:17,0.7,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2556,2024-01 (Jan),P1 - High,,,January,2024
1/31/2024 16:30,WO-CBM_200006,ABB-CP-01,ABB Cathodic Protection System - Offshore,The Subtech dive team mobilized from on board the Samson to do Pre-Berthing. Checks on Cargo hose and found Hose # D6007 1s flange anode damaged and depleted. Replaced Flange Anode on 1st Flange Hose # D6007,1/31/2024,,1/31/2024 16:30,1/31/2024 17:33,1.05,Planned Corrective Maint.,Cathodic Protection,Closed,Depleted,Replaced,ABB_Offshore,DPR 2556 / ABB Report 279,2024-01 (Jan),P2 - Medium,ABB Report,,January,2024
1/31/2024 16:30,WO-CBM_200005,ABB-ME-BY-02,ABB  Bravo Buoy,Fishing net removal on ABB 02 (Bravo Position),1/31/2024,,1/31/2024 16:30,1/31/2024 17:33,1.05,Planned Corrective Maint.,Bouy Body,Closed,Aquatic Exposure,Removed,ABB_Offshore,DPR 2556,2024-01 (Jan),P2 - Medium,,,January,2024
1/31/2024 14:42,WO-CBM_100042,ABB-FT-V-1803,ABB PLEM Valve,ABB – Monthly PLEM Valve operation,,,1/31/2024 14:42,1/31/2024 15:19,0.616666667,Planned Maint.,Valve,Closed,,,ABB_Offshore,DPR 2556,2024-01 (Jan),P2 - Medium,,,January,2024
1/31/2024 14:42,WO-CBM_100040,ABB-FT-HS-01,ABB Submarine Hose Assembly,ABB – Monthly GVI above water Hoses,,,1/31/2024 14:42,1/31/2024 15:19,0.616666667,Planned Maint.,Floating Hose,Closed,,,ABB_Offshore,DPR 2556,2024-01 (Jan),P2 - Medium,,,January,2024
1/31/2024 14:42,WO-CBM_100041,ABB-FT-HS-01,ABB Submarine Hose Assembly,ABB – Monthly Subsea Hoses,,,1/31/2024 14:42,1/31/2024 15:19,0.616666667,Planned Maint.,Submarine Hose,Closed,,,ABB_Offshore,DPR 2556,2024-01 (Jan),P2 - Medium,,,January,2024
1/30/2024 17:30,WO-SPM_100050,SPM-FT-BY-02,CALM Buoy - CO760 Cargo transfer System,SPM – Monthly Expansion Joint GVI,,,1/30/2024 17:30,1/30/2024 20:30,3,Planned Maint.,Piping,Closed,,,SPM_Offshore,DPR 2555,2024-01 (Jan),P2 - Medium,,,January,2024
1/30/2024 17:30,WO-SPM_100049,SPM-FT-BY-02,CALM Buoy - CO760 Cargo transfer System,SPM – Monthly Top Side Valve Operations,,,1/30/2024 17:30,1/30/2024 20:30,3,Planned Maint.,Valve,Closed,,,SPM_Offshore,DPR 2555,2024-01 (Jan),P2 - Medium,,,January,2024
1/30/2024 17:30,WO-SPM_100048,SPM-FT-BY-02,CALM Buoy - CO760 Cargo transfer System,SPM – Monthly Fluid Swivel GVI,,,1/30/2024 17:30,1/30/2024 20:30,3,Planned Maint.,Swivel System,Closed,,,SPM_Offshore,DPR 2555,2024-01 (Jan),P2 - Medium,,,January,2024
1/30/2024 17:30,WO-SPM_100047,SPM-FT-BY-02,CALM Buoy - CO760 Cargo transfer System,SPM – Monthly Torque Arm GVI,,,1/30/2024 17:30,1/30/2024 20:30,3,Planned Maint.,Swivel System,Closed,,,SPM_Offshore,DPR 2555,2024-01 (Jan),P2 - Medium,,,January,2024
1/30/2024 17:30,WO-SPM_100042,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Solar Panels GVI and cleaning,,,1/30/2024 17:30,1/30/2024 20:30,3,Planned Maint.,Bouy Body,Closed,,,SPM_Offshore,DPR 2555,2024-01 (Jan),P2 - Medium,,,January,2024
1/30/2024 17:00,WO-W_SHOP_200001,COMP-01,Air Compressor - KOTECH,Installation of 4 plumb chicago coupling,1/30/2024,,1/30/2024 17:00,1/30/2024 19:00,2,Planned Corrective Maint.,Engine,Closed,Faulty,Reset,W_Shop,,2024-01 (Jan),P2 - Medium,,,January,2024
1/30/2024 16:20,WO-SPM_200018,SPM-AE-BY-02,CALM Buoy - CO760,SPM – HPWJ Buoy body and Turntable,1/30/2024,,1/30/2024 16:20,1/30/2024 17:30,1.166666667,Planned Corrective Maint.,Bouy Body,Closed,,Cleaned,SPM_Offshore,DPR 2555,2024-01 (Jan),P2 - Medium,,,January,2024
1/30/2024 9:25,WO-SPM_100041,SPM-FT-HS-01,SPM Hose String Assembly (Floating/Submarine),"SPM - Monthly Cleaning of Floating Hoses & Underwater hoses (Chinese lantern)SPM
- Monthly GVI of Floating Hoses & Underwater hoses (Chinese lantern)",,,1/30/2024 13:25,2/5/2024 11:19,141.9,Planned Maint.,Submarine Hose,Closed,,,SPM_Offshore,"DPR 2555,25572560,2561",2024-02 (Feb),P2 - Medium,,,January,2024
1/29/2024 21:10,WO-SPM_200021,SPM-FT-HS-01,SPM Hose String Assembly (Floating/Submarine),"MGR on Subsea East hose
MGR on Subsea hose West Side
MGR on SPM anodes",1/29/2024,,1/29/2024 9:10,1/29/2024 14:31,5.35,Planned Corrective Maint.,Submarine Hose,Closed,Aquatic Exposure,Removed,SPM_Offshore,DPR 2554,2024-01 (Jan),P2 - Medium,,,January,2024
1/29/2024 21:00,WO-W_SHOP_100007,Genset-01,Generator- Megapower,Monthly Inspection,,,1/29/2024 21:00,1/29/2024 21:30,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-01 (Jan),P2 - Medium,,,January,2024
1/29/2024 17:00,WO-JET_100003,Oil-Jetty,Oil Jetty System for Planned Maintenance,Bi-weekly Servitude Walk/Pipeline Inspection,,,1/29/2024 17:00,1/29/2024 20:10,3.166666667,Planned Maint.,Piping,Closed,,,Oil_Jetty,,2024-01 (Jan),P2 - Medium,,,January,2024
1/29/2024 17:00,WO-SPM-CBM_100004,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Weekly Servitude Walk/Pipeline Inspection,,,1/29/2024 17:00,1/29/2024 20:10,3.166666667,Planned Maint.,Piping,Closed,,,ABB_SPM_Onshore,,2024-01 (Jan),P2 - Medium,,,January,2024
1/29/2024 8:00,WO-SPM_100038,SPM-AE-BY-02,CALM Buoy - CO760,SPM - Quarterly SPM Location,,,1/29/2024 8:00,1/29/2024 8:15,0.25,Planned Maint.,Bouy Body,Closed,,,SPM_Offshore,,2024-01 (Jan),P2 - Medium,,,January,2024
1/29/2024 7:40,WO-SPM_100039,SPM-AE-BY-02,CALM Buoy - CO760,SPM - Yearly Hatches GVI,,,1/29/2024 7:40,1/29/2024 8:00,0.333333333,Planned Maint.,Bouy Body,Closed,,,SPM_Offshore,DPR 2554,2024-01 (Jan),P2 - Medium,,,January,2024
1/29/2024 7:30,WO-SPM_100040,SPM-AE-BY-02,CALM Buoy - CO760,SPM - 4-Monthly Fendering GVI - Not on system,,,1/29/2024 7:30,1/29/2024 7:30,0,Planned Maint.,Bouy Body,Cancelled,,,SPM_Offshore,,2024-01 (Jan),P2 - Medium,,,January,2024
1/29/2024 7:30,WO-SPM_100044,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Buoy Freeboard/Draft GVI,,,1/29/2024 7:30,1/29/2024 8:30,1,Planned Maint.,Bouy Body,Closed,,,SPM_Offshore,DPR 2554,2024-01 (Jan),P2 - Medium,,,January,2024
1/29/2024 6:00,WO-SPM_100043,SPM-AE-BY-02,CALM Buoy - CO760,"SPM - Bi-weekly Lifting Equipment GVI & Lubrication - No Davit or lifting
Equipment onboard SPM.",,,1/29/2024 6:00,1/29/2024 6:00,0,Planned Maint.,Lubrication System,Cancelled,,,SPM_Offshore,,2024-01 (Jan),P2 - Medium,,,January,2024
1/28/2024 18:59,WO-CBM_100045,ABB,CMB System for Planned Maint.,Pre-berthing Checks,,,1/28/2024 18:59,1/28/2024 21:43,2.733333333,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2553,2024-01 (Jan),P1 - High,,,January,2024
1/28/2024 16:57,WO-CBM_100029,ABB,CMB System for Planned Maint.,"ABB - Quarterly Buoys Connection Pins, Links",,,1/28/2024 16:57,1/28/2024 17:39,0.7,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2553,2024-01 (Jan),P2 - Medium,,,January,2024
1/27/2024 16:10,WO-SPM_100036,SPM-AE-BY-02,CALM Buoy - CO760,"SPM - Bi-Weekly Turntable Rotation & Locking Pins, Guides and Brakes",,,1/27/2024 16:10,1/27/2024 17:15,1.083333333,Planned Maint.,Bouy Body,Closed,,,SPM_Offshore,DPR 2552,2024-01 (Jan),P2 - Medium,,,January,2024
1/26/2024 19:00,WO-W_SHOP_100005,Genset-01,Generator- Megapower,Weekly Inspection,,,1/26/2024 19:00,1/26/2024 19:30,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-01 (Jan),P2 - Medium,,,January,2024
1/26/2024 16:50,WO-CBM_100032,ABB-CP-01,ABB Cathodic Protection System - Offshore,ABB - Anodes GVI,,,1/26/2024 16:50,1/26/2024 17:15,0.416666667,Planned Maint.,Cathodic Protection,Closed,,,ABB_Offshore,DPR 2551,2024-01 (Jan),P2 - Medium,,,January,2024
1/26/2024 16:08,WO-CBM_100044,ABB,CMB System for Planned Maint.,Pre-berthing Checks,,,1/26/2024 16:08,1/26/2024 16:46,0.633333333,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2551,2024-01 (Jan),P1 - High,,,January,2024
1/25/2024 18:02,WO-SPM-CBM_100003,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Monthly Cathodic protection potential measurement,,,1/25/2024 18:02,1/25/2024 20:10,2.133333333,Planned Maint.,Cathodic Protection,Closed,,,ABB_SPM_Onshore,,2024-01 (Jan),P2 - Medium,,,January,2024
1/25/2024 5:18,WO-JET_200006,JET-V-201A,"2"" Gate Valve","Observed leakage from the swapped drain valve on MLA200 during MT RATHBONE ATK discharge. Vessel discharge was stopped @ 2118hrs  24/01/24.
Removed the malfunctioning V-401A valve and replaced it with V-201A. Subsequently, V-201A underwent servicing to ensure optimal functionality before being reinstalled onto MLA400. Awaiting for a new valve replacement. Faulty Valve V-201A was replaced with a new one.",1/9/2024,,1/24/2024 21:18,1/25/2024 8:48,11.5,Breakdown,Valve,Closed - Was Backlog,Leak,Replaced,Oil_Jetty,,2024-01 (Jan),P2 - Medium,,,January,2024
1/24/2024 18:20,WO-JET_100002,Oil-Jetty,Oil Jetty System for Planned Maintenance,Monthly Sump and Sump Pipeline Inspection,,,1/24/2024 18:20,1/24/2024 20:27,2.116666667,Planned Maint.,Piping,Closed,,,Oil_Jetty,,2024-01 (Jan),P2 - Medium,,,January,2024
1/24/2024 18:20,WO-JET_200007,JET-V-307,"18"" Gate Valve","Install Missing valve stem cover - 4"" PVC End Cap",,,1/24/2024 18:20,1/24/2024 20:27,2.116666667,Planned Corrective Maint.,Valve,Closed,Missing,Replaced,Oil_Jetty,,2024-01 (Jan),P3 - Low,,,January,2024
